theme;sous_theme;question;bonne_reponse;distracteur_1;distracteur_2;distracteur_3;explication;difficulte;generalite;note_verif
kaamelott;Personnages;Quel titre porte le roi Arthur ?;Roi de Bretagne;Empereur de Rome;Duc d'Aquitaine;Comte de Carmélide;Arthur règne sur l'île de Bretagne et le royaume de Logres.;2;3;
kaamelott;Personnages;Comment s'appelle le prêtre-scribe qui tient les registres de Kaamelott ?;Le Père Blaise;Merlin;Élias;Dagonet;Le Père Blaise consigne les décisions du roi et gère la correspondance.;2;4;
kaamelott;Univers;De quel matériau brillant Merlin ne parvient jamais à faire de l'or ?;Il rate toutes ses potions;Il transforme le plomb;Il crée des diamants;Il fabrique de l'argent;Merlin est un enchanteur incompétent dont les expériences échouent presque toujours.;2;3;
kaamelott;Personnages;Quel chevalier au surnom animalier est le frère de Guenièvre ?;Yvain;Gauvain;Galessin;Hervé de Rinel;Yvain, « chevalier au Lion », est le fils de Léodagan et Séli.;2;4;
kaamelott;Répliques;Quel personnage a un vocabulaire très limité et ne sait ni lire ni écrire ?;Perceval;Bohort;Léodagan;Loth;Perceval de Galles perd le fil dès qu'on emploie des mots compliqués.;2;3;
kaamelott;Production;Dans quelle région la série a-t-elle principalement été tournée ?;La région lyonnaise;La Bretagne;La Normandie;Le Pays de Galles;Le tournage s'est déroulé près de Lyon, d'où les accents rhônalpins de nombreux acteurs.;2;4;
kaamelott;Personnages;Quelle est la mère de Guenièvre, épouse de Léodagan ?;Séli;Cryda;Ygerne;Anna;Séli, femme de Léodagan, est une belle-mère envahissante pour Arthur.;2;4;
kaamelott;Univers;Comment s'appelle le château qui donne son nom à la série ?;Kaamelott;Tintagel;Carduel;Winchester;Kaamelott est la résidence d'Arthur, où siège la Table ronde.;1;1;
kaamelott;Personnages;Quel chevalier vient du royaume de Gaunes ?;Bohort;Karadoc;Perceval;Léodagan;Bohort de Gaunes est l'un des chevaliers les plus présents de la série.;2;4;
kaamelott;Répliques;Que réclame constamment Perceval quand on lui explique un plan compliqué ?;Qu'on lui réexplique;Un dessin détaillé;De la cervoise;Une pause;Perceval ne comprend presque jamais les stratégies et demande des reformulations.;2;3;
kaamelott;Personnages;Quel personnage porte le nom de « Lancelot du Lac » ?;Le meilleur chevalier d'Arthur;Le tavernier;Un paysan;Un enchanteur;Lancelot, amoureux secret de Guenièvre, finira par trahir Arthur.;2;3;
kaamelott;Production;À quel registre appartient l'humour de Kaamelott ?;Comédie et fantasy;Drame historique;Science-fiction;Policier;La série mêle comédie et heroic fantasy en détournant la légende arthurienne.;2;2;
kaamelott;Personnages;Comment s'appelle le trafiquant louche récurrent de la série ?;Venec;Guethenoc;Roparzh;Dagonet;Venec est un magouilleur qui propose à Arthur toutes sortes de combines.;2;4;
kaamelott;Univers;Quel animal Karadoc considère-t-il comme la meilleure des viandes ?;Le sanglier;Le cerf;Le mouton;Le lièvre;Karadoc voue un culte à la nourriture, et particulièrement au gras.;2;4;À nuancer : Karadoc célèbre surtout le gras en général.
kaamelott;Personnages;Quels deux paysans se disputent en permanence dans la série ?;Guethenoc et Roparzh;Venec et Dagonet;Kay et Galessin;Blaise et Élias;Guethenoc et Roparzh sont deux fermiers voisins toujours en conflit.;2;4;
kaamelott;Répliques;Quel chevalier veut régler presque tous les problèmes en tuant quelqu'un ?;Léodagan;Bohort;Perceval;Yvain;Léodagan, dit « le Sanguinaire », prône l'exécution en toute occasion.;2;4;
kaamelott;Personnages;Comment s'appelle la femme de Karadoc ?;Mevanwi;Guenièvre;Angharad;Demetra;Mevanwi, femme de Karadoc, deviendra un temps la favorite d'Arthur.;2;4;
kaamelott;Production;En quelle année la diffusion de Kaamelott a-t-elle commencé ?;2005;2003;2007;2009;Le Livre I a été diffusé sur M6 à partir du 3 janvier 2005.;2;3;
kaamelott;Univers;Quel est le nom du royaume gouverné par le roi Arthur ?;Logres;Carmélide;Orcanie;Calédonie;Le royaume de Logres s'étend, dans la série, de l'Orcanie à l'Aquitaine.;2;4;
kaamelott;Personnages;De quelle région est originaire le chevalier Perceval ?;Le Pays de Galles;La Cornouailles;L'Écosse;L'Irlande;Perceval vient de Caerdydd, l'actuelle Cardiff, au Pays de Galles.;3;4;
kaamelott;Personnages;Quel acteur interprète le chevalier Perceval ?;Franck Pitiot;Jean-Christophe Hembert;Nicolas Gabion;Simon Astier;Franck Pitiot incarne Perceval, l'un des personnages les plus populaires de la série.;3;4;
kaamelott;Personnages;Qui interprète Léodagan, le beau-père d'Arthur ?;Lionnel Astier;François Rollin;Christian Bujeau;Serge Papagalli;Lionnel Astier, père d'Alexandre dans la vie, joue son beau-père à l'écran.;3;4;
kaamelott;Personnages;De quel royaume Léodagan est-il le souverain ?;La Carmélide;L'Orcanie;La Calédonie;Le Gaunes;Léodagan règne sur la Carmélide, royaume voisin de Logres.;3;4;
kaamelott;Personnages;Quel roi d'Orcanie, incarné par François Rollin, rejoint la Table ronde ?;Loth;Calogrenant;Léodagan;Galessin;Loth, roi d'Orcanie, est l'époux de la demi-sœur d'Arthur.;3;4;
kaamelott;Univers;Quel est le véritable prénom de la Dame du Lac ?;Viviane;Morgane;Séfriane;Ygraine;La Dame du Lac se nomme Viviane, interprétée par Audrey Fleurot.;3;4;
kaamelott;Personnages;Quel acteur incarne Karadoc de Vannes ?;Jean-Christophe Hembert;Franck Pitiot;Nicolas Gabion;Loïc Varraut;Jean-Christophe Hembert prête ses traits au gourmand Karadoc.;3;4;
kaamelott;Personnages;Comment s'appelle l'enchanteur puissant, rival et supérieur de Merlin ?;Élias de Kelliwic'h;Le Père Blaise;Dagonet;Méléagant;Élias de Kelliwic'h humilie régulièrement Merlin par sa maîtrise de la magie.;3;4;
kaamelott;Personnages;Quel personnage mystérieux vêtu de noir apparaît à la fin du Livre IV ?;Méléagant;Le Répurgateur;Horsa;Caius;Méléagant, « l'homme en noir », manipule les événements dans l'ombre.;3;4;
kaamelott;Production;Qui compose les musiques de la série Kaamelott ?;Alexandre Astier;Éric Serra;Vladimir Cosma;Bruno Coulais;Alexandre Astier signe l'intégralité des musiques, générique compris.;3;4;
kaamelott;Personnages;Quelle actrice interprète la reine Guenièvre ?;Anne Girouard;Audrey Fleurot;Joëlle Sevilla;Caroline Ferrus;Anne Girouard joue Guenièvre, épouse d'Arthur, du Livre I au Livre VI.;3;4;
kaamelott;Personnages;Quel lien de parenté unit Gauvain à Arthur ?;Son neveu;Son fils;Son cousin;Son beau-frère;Gauvain est le neveu d'Arthur, fils de Loth et de la sœur du roi.;3;4;
kaamelott;Personnages;Quel acteur joue Bohort de Gaunes ?;Nicolas Gabion;Thomas Cousseau;Aurélien Portehaut;Julien Dutel;Nicolas Gabion incarne le très peureux Bohort tout au long de la série.;3;4;
kaamelott;Personnages;De quel royaume Calogrenant est-il le roi ?;La Calédonie;La Carmélide;Le Gaunes;L'Aquitaine;Calogrenant, roi de Calédonie, est un allié régulier d'Arthur.;3;5;
kaamelott;Personnages;Qui interprète le rôle du chevalier Lancelot ?;Thomas Cousseau;Simon Astier;Aurélien Portehaut;Loïc Varraut;Thomas Cousseau incarne Lancelot, dont la trahison marque la série.;3;4;
kaamelott;Personnages;Quel chevalier est surnommé le « chevalier au Lion » ?;Yvain;Gauvain;Galessin;Hervé de Rinel;Yvain, frère de Guenièvre, hérite de ce surnom issu de la légende.;3;4;
kaamelott;Production;Qui interprète Yvain, le frère de Guenièvre ?;Simon Astier;Aurélien Portehaut;Julien Dutel;Brice Fournier;Simon Astier, demi-frère d'Alexandre, joue le jeune chevalier Yvain.;3;4;
kaamelott;Personnages;Quelle actrice incarne Dame Séli, la mère de Guenièvre ?;Joëlle Sevilla;Anne Girouard;Caroline Ferrus;Josée Drevon;Joëlle Sevilla, compagne de Lionnel Astier, joue l'acariâtre Séli.;3;5;
kaamelott;Univers;Comment s'appelle la mère d'Arthur dans la série ?;Ygerne de Tintagel;Cryda de Tintagel;Anna de Tintagel;Séli de Carmélide;Ygerne de Tintagel est la mère d'Arthur, née de la légende arthurienne.;3;5;
kaamelott;Personnages;Quel personnage, joué par Antoine de Caunes, intègre la distribution au Livre IV ?;Dagonet;Caius Camillus;Le Répurgateur;Horsa;Dagonet, chevalier maladroit, gagne en importance à partir du Livre IV.;3;5;
kaamelott;Personnages;Quel centurion romain, incarné par Bruno Salomone, apparaît dans la série ?;Caius Camillus;Loth;Méléagant;Dagonet;Caius Camillus est un officier romain haut en couleur du Livre IV.;3;5;
kaamelott;Univers;De quel royaume Bohort est-il issu ?;Le Gaunes;La Carmélide;L'Orcanie;La Calédonie;Bohort de Gaunes verra son frère Lionel rejoindre la Table ronde au Livre V.;3;5;
kaamelott;Répliques;Quel personnage répète les fins de phrases des autres de façon compulsive ?;Kadoc;Kay;Galessin;Dagonet;Kadoc, le frère de Karadoc, reprend les derniers mots de ses interlocuteurs.;3;5;
kaamelott;Production;Combien d'épisodes courts compte chacun des trois premiers Livres ?;100;50;75;120;Les Livres I, II et III comptent chacun 100 épisodes de 3 à 4 minutes.;3;4;
kaamelott;Personnages;Qui interprète le paysan Guethenoc ?;Serge Papagalli;Gilles Graveleau;Alain Chapuis;Jean-Robert Lombard;Serge Papagalli, comédien grenoblois, incarne le râleur Guethenoc.;3;5;
kaamelott;Personnages;Quel personnage tient la taverne fréquentée par Perceval et Karadoc ?;Le Tavernier;Venec;Guethenoc;Le Père Blaise;Le Tavernier, joué par Alain Chapuis, subit les frasques du duo comique.;3;5;
kaamelott;Univers;De quel royaume Karadoc est-il originaire ?;Vannes;Galles;Gaunes;Carmélide;Karadoc de Vannes est présenté comme originaire de cette région bretonne.;3;4;
kaamelott;Personnages;Quelle actrice incarne la Dame du Lac ?;Audrey Fleurot;Anne Girouard;Caroline Ferrus;Vanessa Guedj;Audrey Fleurot joue Viviane, la Dame du Lac, guide contrariée d'Arthur.;3;4;
kaamelott;Production;Quel lien familial réel unit Alexandre et Lionnel Astier ?;Père et fils;Frères;Oncle et neveu;Cousins;"Lionnel Astier est le père d'Alexandre ; à l'écran, il joue son beau-père.";3;4;
kaamelott;Univers;Quelle mission la Dame du Lac confie-t-elle précisément à Arthur ?;Trouver le Graal;Unifier la Bretagne;Vaincre les Saxons;Reconstruire Rome;La quête du Graal est le fil conducteur de toute la série.;3;3;
kaamelott;Production;Qui sont, avec Alexandre Astier, les deux co-créateurs de la série ?;Alain Kappauf et Jean-Yves Robin;François Guérin et Joëlle Sevilla;Nicolas Gabion et Fabien Rault;Lionnel Astier et Simon Astier;Alexandre Astier a créé Kaamelott avec Alain Kappauf et Jean-Yves Robin.;4;5;
kaamelott;Production;Combien d'épisodes compte le Livre VI, dernier de la série télévisée ?;Neuf;Cinquante;Cent;Vingt;Le Livre VI « Arturus Rex » compte 9 épisodes d'environ 45 minutes.;4;5;
kaamelott;Production;Quel Livre constitue une préquelle sur la jeunesse romaine d'Arthur ?;Le Livre VI;Le Livre I;Le Livre III;Le Livre V;Huit des neuf épisodes du Livre VI se déroulent quinze ans avant le début de la série.;4;5;
kaamelott;Production;Sous quel nom Arthur est-il connu durant sa jeunesse à Rome ?;Arturus;Ambrosius;Gaius;Uther;Le Livre VI, sous-titré « Arturus Rex », suit le jeune soldat Arturus à Rome.;4;5;
kaamelott;Production;En quel format long le Livre V a-t-il aussi été monté en director's cut ?;Huit épisodes;Douze épisodes;Vingt épisodes;Quatre épisodes;Le Livre V existe en 50 épisodes courts ou en 8 épisodes longs remontés.;5;5;
kaamelott;Personnages;Quel acteur, futur habitué du cinéma, joue le maître d'armes de Kaamelott ?;Christian Bujeau;Antoine de Caunes;Bruno Salomone;François Rollin;Christian Bujeau incarne le maître d'armes qui entraîne les chevaliers.;4;5;
kaamelott;Personnages;Quel acteur interprète le personnage de Méléagant ?;Carlo Brandt;Élie Semoun;Guillaume Briat;François Morel;Carlo Brandt incarne l'énigmatique « homme en noir » apparu au Livre IV.;4;5;
kaamelott;Personnages;Quel frère de Bohort rejoint la Table ronde au Livre V ?;Lionel de Gaunes;Galessin de Vannes;Hervé de Rinel;Kay de Kaamelott;Lionel de Gaunes, joué par Étienne Fague, arrive dans le Livre V.;4;5;
kaamelott;Personnages;Quel humoriste incarne le Répurgateur, chasseur d'hérétiques ?;Élie Semoun;Alain Chabat;François Morel;Guillaume Gallienne;Élie Semoun joue le Répurgateur, personnage inquisiteur invité de la série.;4;5;
kaamelott;Personnages;Quel acteur interprète le roi burgonde au langage incompréhensible ?;Guillaume Briat;Bruno Salomone;Loïc Varraut;Stéphane Margot;Guillaume Briat incarne le roi burgonde, dont les répliques sont un running gag.;4;5;
kaamelott;Personnages;Comment s'appelle la suivante de Guenièvre, incarnée par Vanessa Guedj ?;Angharad;Demetra;Mevanwi;Cryda;Angharad accompagne Guenièvre et noue une relation avec Perceval.;4;5;
kaamelott;Personnages;Qui interprète le chevalier Gauvain, neveu d'Arthur ?;Aurélien Portehaut;Julien Dutel;Simon Astier;Brice Fournier;Aurélien Portehaut incarne le jeune et fougueux Gauvain.;4;5;
kaamelott;Personnages;Comment s'appelle la mère de Léodagan, incarnée par Claire Nadeau ?;Cryda de Tintagel;Ygerne de Tintagel;Anna de Tintagel;Séli de Carmélide;Cryda de Tintagel, mère de Léodagan, est une figure autoritaire de la série.;5;5;
kaamelott;Personnages;Quel chevalier-sonneur, frère adoptif d'Arthur, est joué par Julien Dutel ?;Kay;Galessin;Hervé de Rinel;Dagonet;Kay, frère adoptif d'Arthur, occupe la fonction de chevalier sonneur.;5;5;
kaamelott;Personnages;Qui interprète le paysan Roparzh, éternel rival de Guethenoc ?;Gilles Graveleau;Serge Papagalli;Alain Chapuis;Jean-Robert Lombard;Gilles Graveleau joue Roparzh, voisin querelleur de Guethenoc.;5;5;
kaamelott;Production;Sur combien de soirées le Livre VI a-t-il été diffusé en octobre 2009 ?;Trois;Une;Cinq;Neuf;Les 9 épisodes ont été répartis sur trois samedis d'octobre 2009 sur M6.;5;5;
kaamelott;Univers;De quel royaume Gauvain et son père Loth sont-ils issus ?;L'Orcanie;La Calédonie;Le Gaunes;La Carmélide;"Loth règne sur l'Orcanie ; son fils Gauvain est le neveu d'Arthur.";4;5;
kaamelott;Personnages;Qui interprète le Père Blaise, scribe de Kaamelott ?;Jean-Robert Lombard;Serge Papagalli;Alain Chapuis;Christian Bujeau;Jean-Robert Lombard incarne le prêtre-scribe pince-sans-rire de la cour.;4;5;
kaamelott;Personnages;Comment s'appelle la maîtresse d'Arthur incarnée par Caroline Pascal ?;Demetra;Angharad;Mevanwi;Aziliz;Demetra est une servante avec qui Arthur entretient une liaison.;4;5;
kaamelott;Univers;Quel enchanteur maîtrise réellement la magie, contrairement à Merlin ?;Élias de Kelliwic'h;Le Père Blaise;Dagonet;Caius;Élias de Kelliwic'h est un enchanteur redoutable qui méprise l'amateurisme de Merlin.;4;5;
kaamelott;Production;Dans quels studios romains le Livre VI a-t-il en partie été tourné ?;Cinecittà;Pinewood;Babelsberg;Boulogne;La préquelle romaine du Livre VI a été tournée aux studios Cinecittà, à Rome.;5;5;
kaamelott;Production;Quel réalisateur seconde Alexandre Astier à la réalisation de la série ?;François Guérin;Alain Kappauf;Jean-Yves Robin;Fabien Rault;François Guérin co-réalise plusieurs épisodes aux côtés d'Alexandre Astier.;5;5;
kaamelott;Univers;Quel surnom guerrier est associé à Léodagan de Carmélide ?;Le Sanguinaire;Le Terrible;Le Boucher;L'Implacable;Léodagan est surnommé « le Sanguinaire » pour son goût des solutions violentes.;4;5;
kaamelott;Personnages;Quel personnage, joué par Bruno Fontaine, apparaît comme enchanteur dès le Livre I ?;Élias de Kelliwic'h;Merlin;Le Répurgateur;Méléagant;Bruno Fontaine incarne Élias de Kelliwic'h, l'enchanteur rival de Merlin.;5;5;
kaamelott;Production;Quel titre latin sous-titre le Livre VI de la série ?;Arturus Rex;Rex Britanniae;Imperator;Roma Aeterna;Le Livre VI porte le sous-titre « Arturus Rex », centré sur la jeunesse d'Arthur.;4;5;
kaamelott;Univers;Comment s'appelle le frère cadet de Karadoc, qui répète les fins de phrases ?;Kadoc;Kay;Galessin;Hervé;Kadoc, frère de Karadoc, a pour tic de reprendre les derniers mots entendus.;4;5;
kaamelott;Production;Quel accent régional domine dans les dialogues de nombreux personnages ?;L'accent lyonnais;L'accent marseillais;L'accent breton;L'accent alsacien;Le tournage près de Lyon a réuni des comédiens aux accents rhônalpins marqués.;4;5;
kaamelott;Personnages;Quel acteur incarne le tavernier de la série télévisée ?;Alain Chapuis;Serge Papagalli;Gilles Graveleau;Loïc Varraut;Alain Chapuis joue le tavernier chez qui traînent Perceval et Karadoc.;5;5;
kaamelott;Univers;De quel duché puissant Arthur cherche-t-il l'alliance dans la série ?;L'Aquitaine;La Bourgogne;La Northumbrie;La Cornouailles;Le duché d'Aquitaine est un partenaire politique récurrent de Kaamelott.;4;5;
kaamelott;Production;Combien d'épisodes courts compte le Livre V de la série ?;Cinquante;Cent;Vingt-cinq;Quatre-vingts;Le Livre V est constitué de 50 épisodes de 7 minutes, aussi montés en 8 épisodes longs.;5;5;
